,rating,difficulty,stream_total,breakdown,stream_count,stream_size_max,stream_size_avg,stream_size_std,break_count,break_size_max,break_size_avg,break_total,break_size_std,measure_count,jumps,hands,quads,mines,holds,rolls,step_count,song_nps,nps_per_measure_max,nps_per_measure_avg,nps_per_measure_median,nps_per_measure_std,nps_per_measure_mode,crossovers,footswitches,crossover_footswitches,jacks,invalid_crossovers,title,artist,song_seconds,bpm_change_count,stop_count,bpm_max,bpm_min,bpm_weighted_avg,bpm_mode
37,8,Hard,0,(65),,,,,,,,,,65,4,0,0,8,48,2,340,2.974415984861438,6.5,3.026510194189463,3.25,1.6165394294604958,4.333333333333333,3,4,2,1,1,Crew,GoldLink,114.30815384615369,3,8,195.0,86.667,130.0000230768384,130.0
38,6,Medium,0,(65),,,,,,,,,,65,2,0,0,0,18,0,212,1.8546358493841908,4.875,1.8890101941894635,2.1666666666666665,1.1145763609160186,2.1666666666666665,6,9,6,6,2,Crew,GoldLink,114.30815384615369,3,8,195.0,86.667,130.0000230768384,130.0
39,3,Easy,0,(65),,,,,,,,,,65,2,0,0,0,12,0,128,1.1197801354772472,3.25,1.159088430428065,1.0833333333333333,0.7926665639145404,1.0833333333333333,9,8,8,9,3,Crew,GoldLink,114.30815384615369,3,8,195.0,86.667,130.0000230768384,130.0
40,1,Beginner,0,(65),,,,,,,,,,65,1,0,0,0,6,0,55,0.48115552696287966,1.625,0.5007550970947318,0.5416666666666666,0.3527169365679281,0.5416666666666666,0,0,0,1,1,Crew,GoldLink,114.30815384615369,3,8,195.0,86.667,130.0000230768384,130.0
41,12,Challenge,2,(26)-1-(33)-1-(12),2.0,1.0,1.0,0.0,3.0,33.0,23.666666666666668,71.0,10.692676621563626,73,69,0,0,16,67,11,612,4.92534246575342,12.3375,4.925342465753425,5.2875,2.345160661217396,5.2875,11,19,8,5,3,D E T A C H E D,Pacific Patterns,124.25531914893628,0,0,141.0,141.0,141.0,141.0
42,10,Hard,0,(73),,,,,,,,,,73,42,0,0,0,58,8,474,3.8147260273972567,7.05,3.8147260273972603,4.1125,1.670687003237108,2.35,4,17,4,3,6,D E T A C H E D,Pacific Patterns,124.25531914893628,0,0,141.0,141.0,141.0,141.0
43,7,Medium,0,(73),,,,,,,,,,73,29,0,0,0,64,0,339,2.728253424657532,7.05,2.728253424657534,2.9375,1.1967077729804048,2.35,5,24,3,2,5,D E T A C H E D,Pacific Patterns,124.25531914893628,0,0,141.0,141.0,141.0,141.0
44,4,Easy,0,(73),,,,,,,,,,73,55,0,0,0,32,0,225,1.8107876712328752,2.9375,1.8107876712328768,1.7625,0.8634086273385025,1.7625,1,6,1,1,0,D E T A C H E D,Pacific Patterns,124.25531914893628,0,0,141.0,141.0,141.0,141.0
45,1,Beginner,0,(73),,,,,,,,,,73,24,0,0,0,1,0,119,0.957705479452054,2.35,0.9577054794520549,1.175,0.5751872813098963,1.175,3,8,3,1,0,D E T A C H E D,Pacific Patterns,124.25531914893628,0,0,141.0,141.0,141.0,141.0
46,11,Challenge,9,(7)-1-(12)-1-(8)-3-(2)-1-(3)-1-(6)-1-(7)-1-(9),7.0,3.0,1.2857142857142858,0.7559289460184544,8.0,12.0,6.75,54.0,3.1959796173138706,63,54,1,0,31,47,2,670,7.518703241895268,15.75,8.305357142857142,7.3125,3.4800900542535227,5.625,12,22,2,2,2,DANCE ALL NIGHT,Sota Fujimori,89.11111111111104,4,0,270.0,67.5,135.0,135.0
